species,strain,virus,isolate,infectious.dose,infectious.dose.mid,unit,feeding.method,temp,day.PE,day.PE.mid,num.infected,total.infect,perc.infected,total.infect.exp,num.disseminated,perc.disseminated,total.dissem.exp,total.dissem,num.transmitted,perc.transmitted,total.trans.exp,total.transmitted,trans.method,Infec assay,trans.assay,ref,note
cx_quinquefasciatus,Mildura,KUNV,MRM151O,6,6,SMLD50,Membrane,28,10,10,,,5,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Mildura,KUNV,MRM151O,6.5,6.5,SMLD50,Membrane,28,120 to 22,16,,,20,Data not shown,,NT,NT,,0,0,10,10,Chick,PSEK-CPE,Viraemia/HAI,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Charleville,KUNV,MRM151O,4,4,SMLD50,Membrane,28,10,10,,,0,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Charleville,KUNV,MRM151O,5,5,SMLD50,Membrane,28,10,10,,,0,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Charleville,KUNV,MRM151O,5.5,5.5,SMLD50,Membrane,28,10,10,,,10,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Charleville,KUNV,MRM151O,6.5,6.5,SMLD50,Membrane,28,10,10,,,5,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Charleville,KUNV,MRM151O,7,7,SMLD50,Membrane,28,10,10,,,0,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Hedland,KUNV,MRM151O,7,7,SMLD50,Membrane,28,10,10,,,0,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_quinquefasciatus,Hedland,KUNV,MRM151O,8,8,SMLD50,Membrane,28,10,10,,,0,Data not shown,,NT,NT,,,NT,NT,,NT,PSEK-CPE,NT,"Kay, B.; Fanning, I.; Carley, J. Vector competence of Culex pipiens quinquefasciatus for Murray Valley encephalitis, Kunjin, and Ross River viruses from Australia. American Journal of Tropical Medicine and Hygiene 1982, 31, 844-848.",
cx_annulirostris,Brisbane,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,1,14,7,7,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Brisbane,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,12,12,,,Data not shown,Data not shown,,NT,NT,,5,28,18,18,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Townsville,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,5,29,17,17,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",Removed Tom Price data because it was 2 mosquitoes
cx_annulirostris,Cairns,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,16,52,31,31,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Charleville,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,6,27,22,22,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Darwin,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,0,0,9,9,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Mildura,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,7,7,,,Data not shown,Data not shown,,NT,NT,,11,50,22,22,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Mildura,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,17,55,31,31,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
cx_annulirostris,Port Hedland,KUNV,MRM5109,6.8,6.8,SMLD50,Membrane or pledget,28,10,10,,,Data not shown,Data not shown,,NT,NT,,1,7,15,15,Chick,PSEK-CPE,HAI,"Kay, B.H.; Fanning, I.D.; Carley, J.G. The vector competence of Australian Culex annulirostris with Murray Valley encephalitis and Kunjin viruses. Australian Journal of Experimental Biology and Medical Science 1984, 62, 641-650.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 5),4.7,4.7,SMLD50,Membrane,27,15,15,0,7,0,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 5),5.2,5.2,SMLD50,Membrane,27,15,15,1,7,19,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 5),6.5,6.5,SMLD50,Membrane,27,15,15,2,7,25,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 5),8.2,8.2,SMLD50,Membrane,27,15,15,1,7,13,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 5),9,9,SMLD50,Membrane,27,15,15,2,7,25,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 7),6,6,SMLD50,Membrane,27,15,15,2,7,31,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 7),7,7,SMLD50,Membrane,27,15,15,1,7,13,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 7),8,8,SMLD50,Membrane,27,15,15,1,7,16,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 7),9,9,SMLD50,Membrane,27,15,15,4,7,55,5 to 10,,NT,NT,,1,13,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
ae_aegypti,Townsville,KUNV,MRM16 (Pass 7),9.2,9.2,SMLD50,Membrane,27,15,15,3,7,40,5 to 10,,NT,NT,,0,0,5 to 10,7,Suckling mouse,SMLD50,Symptoms,"Kay, B.; Carley, J.; Fanning, I.; Filippich, C. Quantitative studies of the vector competence of Aedes aegypti, Culex annulirostris and other mosquitoes (Diptera: Culicidae) with Murray Valley encephalitis and other Queensland arboviruses. Journal of Medical Entomology 1979, 16, 59-66.",
cx_gelidus,Katherine,KUNV,2002-1412,7,7,TCID50,Pledget,28,12,12,19,20,95,20,19,95,20,20,18,95,19,19,Capillary tube,CC-EIA,TaqMan RT-PCR,"Johnson, P.H.; Hall-Mendelin, S.; Whelan, P.I.; Frances, S.P.; Jansen, C.C.; Mackenzie, D.O.; Northill, J.A.; van den Hurk, A.F. Vector competence of Australian Culex gelidus Theobald (Diptera:Culicidae) for endemic and exotic arboviruses. Australian Journal of Entomology 2009, 48, 234-240.",
cx_annulirostris,Brisbane,KUNV,2002-1412,7,7,TCID50,Pledget,28,12,12,20,20,100,20,20,100,20,20,19,95,20,20,Capillary tube,CC-EIA,TaqMan RT-PCR,"Johnson, P.H.; Hall-Mendelin, S.; Whelan, P.I.; Frances, S.P.; Jansen, C.C.; Mackenzie, D.O.; Northill, J.A.; van den Hurk, A.F. Vector competence of Australian Culex gelidus Theobald (Diptera:Culicidae) for endemic and exotic arboviruses. Australian Journal of Entomology 2009, 48, 234-240.",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,14,14,13,25,52,25,13,52,25,25,13,52,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,6.7,6.7,TCID50,Hanging drop,28,14,14,8,25,32,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,5.6,5.6,TCID50,Hanging drop,28,14,14,3,25,12,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,4.4,4.4,TCID50,Hanging drop,28,14,14,0,25,0,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,14,14,21,25,84,25,19,76,25,25,18,72,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,6.7,6.7,TCID50,Hanging drop,28,14,14,4,25,16,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,5.6,5.6,TCID50,Hanging drop,28,14,14,3,25,12,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,4.8,4.8,TCID50,Hanging drop,28,14,14,0,25,0,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,3,3,19,25,76,25,7,28,25,25,0,0,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,5,5,17,25,68,25,15,60,25,25,3,12,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,7,7,16,25,64,25,16,64,25,25,7,28,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,10,10,16,25,64,25,16,64,25,25,11,44,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,12,12,17,25,68,25,17,68,25,25,17,68,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,3,3,16,25,64,25,8,32,25,25,0,0,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,5,5,17,25,68,25,16,64,25,25,3,12,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,7,7,17,25,68,25,13,52,25,25,3,12,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,10,10,11,25,44,25,11,44,25,25,10,40,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_annulirostris,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,12,12,9,15,60,15,9,60,15,15,8,53,15,15,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_australicus,Newcastle,KUNV,KUN2011NSW,8.1,8.1,TCID50,Hanging drop,28,12,12,17,25,68,25,15,60,25,25,5,20,25,25,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
cx_australicus,Newcastle,KUNV,KUN2009WA,7.6,7.6,TCID50,Hanging drop,28,12,12,11,22,50,22,9,41,22,22,4,18,22,22,Capillary tube,CC-EIA,CC-EIA,"van den Hurk, A.F.; Hall-Mendelin, S.; Webb, C.E.; Tan, C.S.; Frentiu, F.D.; Prow, N.A.; Hall, R.A. Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011. Parasit Vectors 2014, 7, 586,",
ae_albopictus,Masig Is,KUNV,2002-1412,7,7,TCID50,Pledget,28,14,14,2,25,8,25,1,4,25,25,1,4,25,25,Capillary tube,CC-EIA,TaqMan RT-PCR,"Nicholson, J.N.; Ritchie, S.A.; van den Hurk, A.F. Aedes albopictus (Diptera: Culicidae) as a potential vector of endemic and exotic arboviruses in Australia. Journal of Medical Entomology 2014, 51, 661-669.",
ae_albopictus,Masig Is,KUNV,2002-1412,6.3,6.3,TCID50,Pledget,28,14,14,1,25,4,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"Nicholson, J.N.; Ritchie, S.A.; van den Hurk, A.F. Aedes albopictus (Diptera: Culicidae) as a potential vector of endemic and exotic arboviruses in Australia. Journal of Medical Entomology 2014, 51, 661-669.",
ae_albopictus,Masig Is,KUNV,2002-1412,4.8,4.8,TCID50,Pledget,28,14,14,1,25,4,25,,NT,NT,,,NT,NT,,NT,CC-EIA,NT,"Nicholson, J.N.; Ritchie, S.A.; van den Hurk, A.F. Aedes albopictus (Diptera: Culicidae) as a potential vector of endemic and exotic arboviruses in Australia. Journal of Medical Entomology 2014, 51, 661-669.",
cx_annulirostris,Cairns,KUNV,2002-1412,7.3,7.3,TCID50,Hanging drop,28,7,7,8,20,40,20,3,15,20,20,0,0,20,20,Capillary tube,CC-EIA,CC-EIA,"Ramirez, A.L.; Hall-Mendelin, S.; Doggett, S.L.; Hewitson, G.R.; McMahon, J.L.; Ritchie, S.A.; van den Hurk, A.F. Mosquito excreta: A sample type with many potential applications for the investigation of Ross River virus and West Nile virus ecology. PLoS Negl Trop Dis 2018, 12, e0006771",
